edible,cap-shape,cap-surface,cap-color,bruises,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,population
e,f,f,g,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,y
e,f,f,e,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,y
e,f,f,g,t,f,c,b,p,t,b,s,s,g,g,p,w,o,p,y
e,x,y,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
e,x,y,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
e,x,s,w,f,f,w,b,k,t,e,s,f,w,w,p,w,o,e,s
e,x,y,n,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,v
e,x,y,e,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,y
e,f,f,e,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
e,x,f,g,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,y
e,f,f,n,t,f,c,b,n,t,b,s,s,p,g,p,w,o,p,v
p,x,s,g,f,f,c,n,n,e,b,s,s,w,w,p,w,o,p,v
e,f,y,e,t,f,c,b,w,t,b,s,s,p,p,p,w,o,p,v
e,x,y,g,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
e,x,f,n,f,f,w,b,k,t,e,s,s,w,w,p,w,o,e,a
e,x,y,e,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,y
p,x,f,w,f,f,w,n,u,e,b,s,s,w,w,p,w,o,p,v
e,x,y,e,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,v
e,f,f,g,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,v
e,f,f,n,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,v
e,x,y,n,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,v
e,f,f,n,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,v
e,x,f,g,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,y
e,f,y,n,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,v
e,x,y,g,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,y
e,f,y,n,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,y
e,x,f,g,t,f,c,b,n,t,b,s,s,p,w,p,w,o,p,v
p,x,f,g,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,y
e,x,y,g,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,y
e,x,y,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,x,f,g,t,f,c,b,n,t,b,s,s,p,g,p,w,o,p,y
e,x,f,e,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,y
e,x,f,g,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,y
e,x,f,g,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,y
e,f,f,g,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,y
e,x,y,e,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,x,f,g,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
e,x,y,e,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
e,x,f,n,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,y
e,x,y,g,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,v
e,x,y,e,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,y
e,f,f,n,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,y
e,x,f,e,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,y
e,f,y,n,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,v
e,x,y,n,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,y
e,x,y,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,f,f,e,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,x,f,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
e,x,y,g,t,f,c,b,n,t,b,s,s,p,w,p,w,o,p,y
e,x,y,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,y
p,x,f,g,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,y
e,x,f,g,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,v
e,x,f,g,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,y
e,x,f,n,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,v
e,x,f,g,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,v
e,f,f,n,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,y
e,x,y,n,t,f,c,b,p,t,b,s,s,g,g,p,w,o,p,y
e,x,f,e,t,f,c,b,p,t,b,s,s,p,w,p,w,o,p,v
e,x,y,n,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,v
e,f,y,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,f,f,g,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,v
p,x,f,g,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,v
e,x,f,n,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,x,y,n,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,y
e,x,f,e,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,v
e,x,f,n,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,v
e,f,f,n,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,y
e,x,y,g,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
e,x,y,n,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,v
e,x,y,e,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,y
e,f,f,g,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,y
e,x,f,g,t,f,c,b,w,t,b,s,s,p,p,p,w,o,p,v
e,x,y,e,t,f,c,b,n,t,b,s,s,p,g,p,w,o,p,v
e,x,y,e,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
e,x,f,g,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,y
e,x,y,n,t,f,c,b,p,t,b,s,s,p,g,p,w,o,p,v
e,x,f,e,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,f,f,n,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,y
e,x,f,e,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,y
e,f,f,n,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,v
e,x,y,e,t,f,c,b,n,t,b,s,s,p,g,p,w,o,p,y
e,x,f,n,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,y
e,x,f,e,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,y
e,x,f,e,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,v
e,x,f,n,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,v
e,x,y,n,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,y
e,x,y,e,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,y
e,f,f,n,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,y
e,x,y,n,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,x,y,e,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,v
e,f,f,g,f,f,w,b,n,t,e,f,s,w,w,p,w,o,e,s
e,x,y,e,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
e,x,y,e,t,f,c,b,p,t,b,s,s,g,g,p,w,o,p,y
e,f,f,n,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
e,f,f,n,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,x,f,g,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
e,x,y,g,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,v
e,x,f,n,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,y
e,f,f,n,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,y
e,x,y,n,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,y
e,x,y,g,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
e,x,f,g,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,y
e,x,y,e,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,y
e,x,f,g,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,v
e,x,y,e,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,v
e,x,f,g,t,f,c,b,p,t,b,s,s,p,w,p,w,o,p,v
e,x,f,e,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,v
e,x,f,e,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,x,f,e,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,y
e,f,y,g,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,y
e,x,f,g,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,y
e,x,f,e,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,v
e,x,f,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,y
e,f,f,n,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,v
p,x,f,g,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,v
e,x,f,n,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,x,y,g,t,f,c,b,p,t,b,s,s,g,g,p,w,o,p,y
e,f,f,n,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,x,f,e,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
e,f,f,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,x,y,n,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,x,y,e,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,y
e,x,y,e,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,v
e,x,y,n,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,v
e,x,y,n,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,v
p,x,y,y,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,v
e,f,y,n,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,y
p,x,f,g,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,s
e,f,f,g,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,y
e,f,f,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,y
e,f,f,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
p,x,f,g,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,y
e,f,f,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,f,y,e,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,y
e,f,y,e,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,y
p,x,f,w,f,f,c,n,p,e,b,s,s,w,w,p,w,o,p,s
e,x,f,e,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,y
e,f,y,n,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
p,x,f,g,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,v
p,x,f,g,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,y
e,f,y,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
e,f,y,e,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,v
e,f,f,n,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
e,f,f,e,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,y
e,f,y,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,f,y,e,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
p,x,f,p,f,f,w,n,u,e,b,s,s,w,w,p,w,o,p,s
p,x,f,g,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,y
e,f,f,e,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,y
e,f,y,g,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,v
e,f,y,g,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,y
e,f,f,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
e,f,y,e,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,v
p,f,f,g,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,v
e,f,y,n,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,v
p,x,f,g,f,f,c,n,p,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,v
p,x,y,y,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,v
p,f,f,y,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,v
e,f,y,n,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,v
e,f,y,g,t,f,c,b,w,t,b,s,s,w,w,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,v
e,x,y,e,t,f,c,b,n,t,b,s,s,p,p,p,w,o,p,v
p,x,s,p,f,f,w,n,n,e,b,s,s,w,w,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,p,w,p,w,o,p,y
e,x,y,e,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,v
e,f,f,e,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,y
e,f,y,n,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,v
p,x,s,w,f,f,c,n,p,e,b,s,s,w,w,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
e,f,y,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,v
p,x,s,g,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,s
p,x,f,p,f,f,c,n,n,e,b,s,s,w,w,p,w,o,p,s
e,f,y,e,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,y
p,x,s,w,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,v
p,x,f,g,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,v
e,f,y,n,t,f,c,b,n,t,b,s,s,p,p,p,w,o,p,v
p,x,y,y,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,y
e,f,y,g,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,v
e,f,y,n,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,y
p,x,s,w,f,f,c,n,p,e,b,s,s,w,w,p,w,o,p,s
p,x,f,g,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,v
e,f,y,g,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
e,x,y,n,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,p,p,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,v
e,f,y,n,t,f,c,b,p,t,b,s,s,w,g,p,w,o,p,y
p,f,f,g,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,y
e,f,f,e,t,f,c,b,n,t,b,s,s,w,g,p,w,o,p,y
e,x,f,n,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
p,f,f,g,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,v
e,f,y,g,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,v
e,f,y,g,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,p,g,p,w,o,p,y
p,x,f,g,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,v
e,f,f,e,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,v
e,f,y,n,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
p,x,f,g,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,v
e,f,y,e,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,y
p,x,f,g,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,y
e,f,y,e,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,y
p,x,f,g,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,y
p,x,f,g,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,y
p,x,f,g,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,y
e,f,y,e,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,v
e,f,f,e,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
p,x,s,g,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,v
e,f,y,g,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,v
p,x,s,p,f,f,c,n,p,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,f,f,e,t,f,c,b,u,t,b,s,s,g,g,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
e,f,y,n,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,y
p,f,f,y,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,y
p,x,s,g,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,f,f,e,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,y
e,f,y,e,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,v
e,f,y,n,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,v
p,x,f,g,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,y
e,f,y,e,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,v
e,f,y,e,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,p,p,p,w,o,p,v
e,f,y,n,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,y
e,f,y,n,t,f,c,b,n,t,b,s,s,g,w,p,w,o,p,y
e,f,f,e,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,v
p,x,s,g,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,v
p,x,f,w,f,f,c,n,n,e,b,s,s,w,w,p,w,o,p,v
e,f,f,g,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,y
e,f,y,g,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,y
e,x,y,e,t,f,c,b,n,t,b,s,s,w,g,p,w,o,p,v
p,x,s,w,f,f,w,n,p,e,b,s,s,w,w,p,w,o,p,s
e,f,y,g,t,f,c,b,n,t,b,s,s,p,p,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,v
e,f,f,e,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,v
e,f,y,n,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,g,g,p,w,o,p,v
e,f,y,n,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,y
e,f,y,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,x,f,n,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,y
e,f,y,e,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,y
e,f,f,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
e,f,y,e,t,f,c,b,p,t,b,s,s,w,p,p,w,o,p,v
p,x,f,y,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,v
e,f,y,g,t,f,c,b,u,t,b,s,s,p,w,p,w,o,p,y
e,f,y,n,t,f,c,b,p,t,b,s,s,p,p,p,w,o,p,v
p,x,f,g,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,y
e,f,y,g,t,f,c,b,w,t,b,s,s,p,p,p,w,o,p,y
e,f,y,g,t,f,c,b,u,t,b,s,s,w,g,p,w,o,p,y
e,f,y,g,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
e,f,y,e,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,v
p,x,s,w,f,f,c,n,g,e,b,s,s,w,w,p,w,o,p,s
p,x,f,w,f,f,w,n,n,e,b,s,s,w,w,p,w,o,p,s
e,f,f,n,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,v
e,f,f,e,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,y
e,f,y,e,t,f,c,b,n,t,b,s,s,g,p,p,w,o,p,y
p,x,f,g,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,y
e,f,f,g,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,v
e,f,f,g,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,y
e,f,f,g,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,y
p,x,s,w,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,s
e,x,y,e,t,f,c,b,n,t,b,s,s,w,p,p,w,o,p,v
e,f,y,e,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,v
p,x,f,g,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,y
e,f,f,e,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,v
p,x,f,p,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,s
e,f,y,g,t,f,c,b,w,t,b,s,s,p,w,p,w,o,p,v
p,x,f,g,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,v
p,x,f,w,f,f,c,n,g,e,b,s,s,w,w,p,w,o,p,s
p,x,f,g,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,v
e,f,y,e,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,v
p,x,y,g,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,v
p,x,s,g,f,f,w,n,u,e,b,s,s,w,w,p,w,o,p,s
e,f,y,g,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,y
e,f,y,n,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,v
e,f,f,e,t,f,c,b,n,t,b,s,s,w,w,p,w,o,p,y
p,x,f,g,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,v
p,x,f,p,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,v
e,x,y,n,t,f,c,b,p,t,b,s,s,g,p,p,w,o,p,v
e,f,f,e,t,f,c,b,w,t,b,s,s,p,p,p,w,o,p,y
e,f,y,n,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,g,g,p,w,o,p,v
p,x,y,g,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,v
e,f,y,n,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,v
p,x,f,p,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,v
p,x,f,w,f,f,c,n,n,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,w,t,b,s,s,g,w,p,w,o,p,y
e,f,y,n,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
e,f,y,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,v
e,f,y,g,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,v
p,x,f,g,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,v
p,x,f,g,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,y
e,f,f,e,t,f,c,b,p,t,b,s,s,w,w,p,w,o,p,y
p,x,y,y,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,v
p,x,s,p,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,p,t,b,s,s,g,w,p,w,o,p,y
p,f,f,y,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,v
e,f,y,e,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
e,f,y,e,t,f,c,b,n,t,b,s,s,w,g,p,w,o,p,v
e,x,f,n,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,y
e,f,f,e,t,f,c,b,w,t,b,s,s,g,p,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,w,p,p,w,o,p,v
p,x,f,g,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,v
e,f,y,e,t,f,c,b,u,t,b,s,s,p,p,p,w,o,p,y
p,f,f,g,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,y
e,f,y,e,t,f,c,b,u,t,b,s,s,g,w,p,w,o,p,y
e,f,f,e,t,f,c,b,p,t,b,s,s,p,w,p,w,o,p,v
e,f,f,g,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,y
p,x,f,g,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,y
e,f,y,g,t,f,c,b,u,t,b,s,s,p,g,p,w,o,p,v
e,f,y,g,t,f,c,b,u,t,b,s,s,g,p,p,w,o,p,y
p,x,f,g,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,v
p,x,f,w,f,f,c,n,u,e,b,s,s,w,w,p,w,o,p,s
e,f,f,e,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,v
p,x,f,y,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,v
e,f,y,e,t,f,c,b,w,t,b,s,s,p,g,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,p,p,p,w,o,p,v
e,f,f,e,t,f,c,b,n,t,b,s,s,w,g,p,w,o,p,v
e,f,f,g,t,f,c,b,u,t,b,s,s,w,p,p,w,o,p,v
e,f,y,g,t,f,c,b,w,t,b,s,s,g,g,p,w,o,p,v
e,f,f,e,t,f,c,b,p,t,b,s,s,p,g,p,w,o,p,v
p,x,s,g,f,f,w,n,g,e,b,s,s,w,w,p,w,o,p,v
e,f,y,g,t,f,c,b,u,t,b,s,s,w,w,p,w,o,p,y
e,f,y,n,t,f,c,b,w,t,b,s,s,w,g,p,w,o,p,y
e,f,y,g,t,f,c,b,n,t,b,s,s,p,g,p,w,o,p,y
